"global_step","PPOLSTMMovingBall72Px - _step","PPOLSTMMovingBall72Px - _step__MIN","PPOLSTMMovingBall72Px - _step__MAX","PPOLSTMMovingBall72Px - rollout/ep_rew_mean","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MIN","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MAX"
"581632","1135","1135","1135","-0.7705079913139343","-0.7705079913139343","-0.7705079913139343"
"582144","1136","1136","1136","-0.7705079913139343","-0.7705079913139343","-0.7705079913139343"
"582656","1137","1137","1137","-0.7444159984588623","-0.7444159984588623","-0.7444159984588623"
"583168","1138","1138","1138","-0.7444159984588623","-0.7444159984588623","-0.7444159984588623"
"583680","1139","1139","1139","-0.7232599854469299","-0.7232599854469299","-0.7232599854469299"
"584192","1140","1140","1140","-0.6994479894638062","-0.6994479894638062","-0.6994479894638062"
"584704","1141","1141","1141","-0.6994479894638062","-0.6994479894638062","-0.6994479894638062"
"585216","1142","1142","1142","-0.6994479894638062","-0.6994479894638062","-0.6994479894638062"
"585728","1143","1143","1143","-0.7202519774436951","-0.7202519774436951","-0.7202519774436951"
"586240","1144","1144","1144","-0.6905279755592346","-0.6905279755592346","-0.6905279755592346"
"586752","1145","1145","1145","-0.6905279755592346","-0.6905279755592346","-0.6905279755592346"
"587264","1146","1146","1146","-0.6619719862937927","-0.6619719862937927","-0.6619719862937927"
"587776","1147","1147","1147","-0.6619719862937927","-0.6619719862937927","-0.6619719862937927"
"588288","1148","1148","1148","-0.6619719862937927","-0.6619719862937927","-0.6619719862937927"
"588800","1149","1149","1149","-0.6863999962806702","-0.6863999962806702","-0.6863999962806702"
"589312","1150","1150","1150","-0.6863999962806702","-0.6863999962806702","-0.6863999962806702"
"589824","1151","1151","1151","-0.7151399850845337","-0.7151399850845337","-0.7151399850845337"
"590336","1152","1152","1152","-0.7151399850845337","-0.7151399850845337","-0.7151399850845337"
"590848","1153","1153","1153","-0.6857839822769165","-0.6857839822769165","-0.6857839822769165"
"591360","1154","1154","1154","-0.7136440277099609","-0.7136440277099609","-0.7136440277099609"
"591872","1155","1155","1155","-0.7136440277099609","-0.7136440277099609","-0.7136440277099609"
"592384","1156","1156","1156","-0.7136440277099609","-0.7136440277099609","-0.7136440277099609"
"592896","1157","1157","1157","-0.7136440277099609","-0.7136440277099609","-0.7136440277099609"
"593408","1158","1158","1158","-0.6881440281867981","-0.6881440281867981","-0.6881440281867981"
"593920","1159","1159","1159","-0.6881440281867981","-0.6881440281867981","-0.6881440281867981"
"594432","1160","1160","1160","-0.6623160243034363","-0.6623160243034363","-0.6623160243034363"
"594944","1161","1161","1161","-0.6623160243034363","-0.6623160243034363","-0.6623160243034363"
"595456","1162","1162","1162","-0.6623160243034363","-0.6623160243034363","-0.6623160243034363"
"595968","1163","1163","1163","-0.6623160243034363","-0.6623160243034363","-0.6623160243034363"
"596480","1164","1164","1164","-0.6623160243034363","-0.6623160243034363","-0.6623160243034363"
"596992","1165","1165","1165","-0.6623160243034363","-0.6623160243034363","-0.6623160243034363"
"597504","1166","1166","1166","-0.6623160243034363","-0.6623160243034363","-0.6623160243034363"
"598016","1167","1167","1167","-0.6623160243034363","-0.6623160243034363","-0.6623160243034363"
"598528","1168","1168","1168","-0.6623160243034363","-0.6623160243034363","-0.6623160243034363"
"599040","1169","1169","1169","-0.6353520154953003","-0.6353520154953003","-0.6353520154953003"
"599552","1170","1170","1170","-0.6353520154953003","-0.6353520154953003","-0.6353520154953003"
"600064","1171","1171","1171","-0.6353520154953003","-0.6353520154953003","-0.6353520154953003"
"600576","1172","1172","1172","-0.6353520154953003","-0.6353520154953003","-0.6353520154953003"
"601088","1173","1173","1173","-0.6353520154953003","-0.6353520154953003","-0.6353520154953003"
"601600","1174","1174","1174","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"602112","1175","1175","1175","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"602624","1176","1176","1176","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"603136","1177","1177","1177","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"603648","1178","1178","1178","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"604160","1179","1179","1179","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"604672","1180","1180","1180","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"605184","1181","1181","1181","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"605696","1182","1182","1182","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"606208","1183","1183","1183","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"606720","1184","1184","1184","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"607232","1185","1185","1185","-0.6259440183639526","-0.6259440183639526","-0.6259440183639526"
"607744","1186","1186","1186","-0.6016920208930969","-0.6016920208930969","-0.6016920208930969"
"608256","1187","1187","1187","-0.6016920208930969","-0.6016920208930969","-0.6016920208930969"
"608768","1188","1188","1188","-0.5752480030059814","-0.5752480030059814","-0.5752480030059814"
"609280","1189","1189","1189","-0.5493800044059753","-0.5493800044059753","-0.5493800044059753"
"609792","1190","1190","1190","-0.5755599737167358","-0.5755599737167358","-0.5755599737167358"
"610304","1191","1191","1191","-0.6052200198173523","-0.6052200198173523","-0.6052200198173523"
"610816","1192","1192","1192","-0.6052200198173523","-0.6052200198173523","-0.6052200198173523"
"611328","1193","1193","1193","-0.6052200198173523","-0.6052200198173523","-0.6052200198173523"
"611840","1194","1194","1194","-0.6052200198173523","-0.6052200198173523","-0.6052200198173523"
"612352","1195","1195","1195","-0.6052200198173523","-0.6052200198173523","-0.6052200198173523"
"612864","1196","1196","1196","-0.6052200198173523","-0.6052200198173523","-0.6052200198173523"
"613376","1197","1197","1197","-0.6052200198173523","-0.6052200198173523","-0.6052200198173523"
"613888","1198","1198","1198","-0.5778080224990845","-0.5778080224990845","-0.5778080224990845"
"614400","1199","1199","1199","-0.5778080224990845","-0.5778080224990845","-0.5778080224990845"
"614912","1200","1200","1200","-0.5778080224990845","-0.5778080224990845","-0.5778080224990845"
"615424","1201","1201","1201","-0.5778080224990845","-0.5778080224990845","-0.5778080224990845"
"615936","1202","1202","1202","-0.5543000102043152","-0.5543000102043152","-0.5543000102043152"
"616448","1203","1203","1203","-0.5543000102043152","-0.5543000102043152","-0.5543000102043152"
"616960","1204","1204","1204","-0.5543000102043152","-0.5543000102043152","-0.5543000102043152"
"617472","1205","1205","1205","-0.5755119919776917","-0.5755119919776917","-0.5755119919776917"
"617984","1206","1206","1206","-0.5755119919776917","-0.5755119919776917","-0.5755119919776917"
"618496","1207","1207","1207","-0.5755119919776917","-0.5755119919776917","-0.5755119919776917"
"619008","1208","1208","1208","-0.6053000092506409","-0.6053000092506409","-0.6053000092506409"
"619520","1209","1209","1209","-0.5844879746437073","-0.5844879746437073","-0.5844879746437073"
"620032","1210","1210","1210","-0.5844879746437073","-0.5844879746437073","-0.5844879746437073"
"620544","1211","1211","1211","-0.6105800271034241","-0.6105800271034241","-0.6105800271034241"
"621056","1212","1212","1212","-0.6105800271034241","-0.6105800271034241","-0.6105800271034241"
"621568","1213","1213","1213","-0.5893120169639587","-0.5893120169639587","-0.5893120169639587"
"622080","1214","1214","1214","-0.6342800259590149","-0.6342800259590149","-0.6342800259590149"
"622592","1215","1215","1215","-0.6066039800643921","-0.6066039800643921","-0.6066039800643921"
"623104","1216","1216","1216","-0.6066039800643921","-0.6066039800643921","-0.6066039800643921"
"623616","1217","1217","1217","-0.6066039800643921","-0.6066039800643921","-0.6066039800643921"
"624128","1218","1218","1218","-0.6066039800643921","-0.6066039800643921","-0.6066039800643921"
"624640","1219","1219","1219","-0.6363279819488525","-0.6363279819488525","-0.6363279819488525"
"625152","1220","1220","1220","-0.6363279819488525","-0.6363279819488525","-0.6363279819488525"
"625664","1221","1221","1221","-0.6648839712142944","-0.6648839712142944","-0.6648839712142944"
"626176","1222","1222","1222","-0.6446719765663147","-0.6446719765663147","-0.6446719765663147"
"626688","1223","1223","1223","-0.6446719765663147","-0.6446719765663147","-0.6446719765663147"
"627200","1224","1224","1224","-0.6446719765663147","-0.6446719765663147","-0.6446719765663147"
"627712","1225","1225","1225","-0.6446719765663147","-0.6446719765663147","-0.6446719765663147"
"628224","1226","1226","1226","-0.6446719765663147","-0.6446719765663147","-0.6446719765663147"
"628736","1227","1227","1227","-0.6446719765663147","-0.6446719765663147","-0.6446719765663147"
"629248","1228","1228","1228","-0.6446719765663147","-0.6446719765663147","-0.6446719765663147"
"629760","1229","1229","1229","-0.6451359987258911","-0.6451359987258911","-0.6451359987258911"
"630272","1230","1230","1230","-0.6181240081787109","-0.6181240081787109","-0.6181240081787109"
"630784","1231","1231","1231","-0.6181240081787109","-0.6181240081787109","-0.6181240081787109"
"631296","1232","1232","1232","-0.5887359976768494","-0.5887359976768494","-0.5887359976768494"
"631808","1233","1233","1233","-0.6142359972000122","-0.6142359972000122","-0.6142359972000122"
"632320","1234","1234","1234","-0.6142359972000122","-0.6142359972000122","-0.6142359972000122"
"632832","1235","1235","1235","-0.640064001083374","-0.640064001083374","-0.640064001083374"
"633344","1236","1236","1236","-0.640064001083374","-0.640064001083374","-0.640064001083374"
"633856","1237","1237","1237","-0.640064001083374","-0.640064001083374","-0.640064001083374"
"634368","1238","1238","1238","-0.640064001083374","-0.640064001083374","-0.640064001083374"
"634880","1239","1239","1239","-0.640064001083374","-0.640064001083374","-0.640064001083374"
"635392","1240","1240","1240","-0.640064001083374","-0.640064001083374","-0.640064001083374"
"635904","1241","1241","1241","-0.640064001083374","-0.640064001083374","-0.640064001083374"
"636416","1242","1242","1242","-0.640064001083374","-0.640064001083374","-0.640064001083374"
"636928","1243","1243","1243","-0.640064001083374","-0.640064001083374","-0.640064001083374"
"637440","1244","1244","1244","-0.66702800989151","-0.66702800989151","-0.66702800989151"
"637952","1245","1245","1245","-0.66702800989151","-0.66702800989151","-0.66702800989151"
"638464","1246","1246","1246","-0.66702800989151","-0.66702800989151","-0.66702800989151"
"638976","1247","1247","1247","-0.66702800989151","-0.66702800989151","-0.66702800989151"
"639488","1248","1248","1248","-0.66702800989151","-0.66702800989151","-0.66702800989151"
"640000","1249","1249","1249","-0.66702800989151","-0.66702800989151","-0.66702800989151"
"640512","1250","1250","1250","-0.66702800989151","-0.66702800989151","-0.66702800989151"
"641024","1251","1251","1251","-0.6964560151100159","-0.6964560151100159","-0.6964560151100159"
"641536","1252","1252","1252","-0.6714919805526733","-0.6714919805526733","-0.6714919805526733"
"642048","1253","1253","1253","-0.6714919805526733","-0.6714919805526733","-0.6714919805526733"
"642560","1254","1254","1254","-0.6714919805526733","-0.6714919805526733","-0.6714919805526733"
"643072","1255","1255","1255","-0.6714919805526733","-0.6714919805526733","-0.6714919805526733"
"643584","1256","1256","1256","-0.644815981388092","-0.644815981388092","-0.644815981388092"
"644096","1257","1257","1257","-0.644815981388092","-0.644815981388092","-0.644815981388092"
"644608","1258","1258","1258","-0.644815981388092","-0.644815981388092","-0.644815981388092"
"645120","1259","1259","1259","-0.644815981388092","-0.644815981388092","-0.644815981388092"
"645632","1260","1260","1260","-0.6195319890975952","-0.6195319890975952","-0.6195319890975952"
"646144","1261","1261","1261","-0.5668759942054749","-0.5668759942054749","-0.5668759942054749"
"646656","1262","1262","1262","-0.5668759942054749","-0.5668759942054749","-0.5668759942054749"
"647168","1263","1263","1263","-0.6191880106925964","-0.6191880106925964","-0.6191880106925964"
"647680","1264","1264","1264","-0.6191880106925964","-0.6191880106925964","-0.6191880106925964"
"648192","1265","1265","1265","-0.6191880106925964","-0.6191880106925964","-0.6191880106925964"
"648704","1266","1266","1266","-0.6191880106925964","-0.6191880106925964","-0.6191880106925964"
"649216","1267","1267","1267","-0.6191880106925964","-0.6191880106925964","-0.6191880106925964"
"649728","1268","1268","1268","-0.6191880106925964","-0.6191880106925964","-0.6191880106925964"
"650240","1269","1269","1269","-0.6191880106925964","-0.6191880106925964","-0.6191880106925964"
"650752","1270","1270","1270","-0.6191880106925964","-0.6191880106925964","-0.6191880106925964"
"651264","1271","1271","1271","-0.6191880106925964","-0.6191880106925964","-0.6191880106925964"
"651776","1272","1272","1272","-0.6191880106925964","-0.6191880106925964","-0.6191880106925964"
"652288","1273","1273","1273","-0.6466000080108643","-0.6466000080108643","-0.6466000080108643"
"652800","1274","1274","1274","-0.6466000080108643","-0.6466000080108643","-0.6466000080108643"
"653312","1275","1275","1275","-0.6197159886360168","-0.6197159886360168","-0.6197159886360168"
"653824","1276","1276","1276","-0.6197159886360168","-0.6197159886360168","-0.6197159886360168"
"654336","1277","1277","1277","-0.6197159886360168","-0.6197159886360168","-0.6197159886360168"
"654848","1278","1278","1278","-0.6432240009307861","-0.6432240009307861","-0.6432240009307861"
"655360","1279","1279","1279","-0.6432240009307861","-0.6432240009307861","-0.6432240009307861"
"655872","1280","1280","1280","-0.6432240009307861","-0.6432240009307861","-0.6432240009307861"
"656384","1281","1281","1281","-0.6432240009307861","-0.6432240009307861","-0.6432240009307861"
"656896","1282","1282","1282","-0.6432240009307861","-0.6432240009307861","-0.6432240009307861"
